pp,name,season,gf,points,gc,pg,pe,pj,position,day
12,Badajoz,Temporada 2001-02,30,39,34,11,6,29,12,Jornada 29
11,Córdoba,Temporada 2001-02,34,38,34,10,8,29,13,Jornada 29
8,Salamanca,Temporada 2001-02,37,37,39,8,13,29,14,Jornada 29
3,Atlético,Temporada 2001-02,36,46,14,14,4,21,1,Jornada 21
6,Xerez,Temporada 2001-02,25,39,17,12,3,21,2,Jornada 21
5,Racing,Temporada 2001-02,25,34,19,9,7,21,3,Jornada 21
6,Albacete,Temporada 2001-02,22,33,14,9,6,21,4,Jornada 21
4,Oviedo,Temporada 2001-02,20,33,12,8,9,21,5,Jornada 21
4,Recreativo,Temporada 2001-02,20,33,16,8,9,21,6,Jornada 21
7,Burgos,Temporada 2001-02,21,32,20,9,5,21,7,Jornada 21
6,Eibar,Temporada 2001-02,24,31,13,8,7,21,8,Jornada 21
8,Badajoz,Temporada 2001-02,20,29,21,8,5,21,9,Jornada 21
5,Salamanca,Temporada 2001-02,30,28,29,6,10,21,10,Jornada 21
7,Numancia,Temporada 2001-02,22,28,27,7,7,21,11,Jornada 21
10,Racing Ferrol,Temporada 2001-02,28,27,29,8,3,21,12,Jornada 21
7,Sporting,Temporada 2001-02,27,26,27,6,8,21,13,Jornada 21
9,Córdoba,Temporada 2001-02,24,26,26,7,5,21,14,Jornada 21
11,Extremadura,Temporada 2001-02,24,36,27,9,9,29,15,Jornada 29
10,Murcia,Temporada 2001-02,24,35,27,8,11,29,16,Jornada 29
11,Leganés,Temporada 2001-02,21,34,27,8,10,29,17,Jornada 29
13,Jaén,Temporada 2001-02,22,34,32,9,7,29,18,Jornada 29
12,Numancia,Temporada 2001-02,27,31,40,7,10,29,19,Jornada 29
13,Gimnástic,Temporada 2001-02,26,30,34,7,9,29,20,Jornada 29
14,Poli Ejido,Temporada 2001-02,26,27,38,6,9,29,21,Jornada 29
12,Levante,Temporada 2001-02,29,27,44,5,12,29,22,Jornada 29
9,Jaén,Temporada 2001-02,20,26,27,7,5,21,15,Jornada 21
7,Elche,Temporada 2001-02,17,26,24,6,8,21,16,Jornada 21
8,Extremadura,Temporada 2001-02,16,25,19,6,7,21,17,Jornada 21
8,Murcia,Temporada 2001-02,18,23,23,5,8,21,18,Jornada 21
8,Leganés,Temporada 2001-02,13,23,20,5,8,21,19,Jornada 21
9,Levante,Temporada 2001-02,20,20,31,4,8,21,20,Jornada 21
11,Gimnástic,Temporada 2001-02,18,18,25,4,6,21,21,Jornada 21
11,Poli Ejido,Temporada 2001-02,17,14,30,2,8,21,22,Jornada 21
5,Atlético,Temporada 2001-02,44,56,21,17,5,27,1,Jornada 27
8,Xerez,Temporada 2001-02,31,49,22,15,4,27,2,Jornada 27
5,Recreativo,Temporada 2001-02,26,44,19,11,11,27,3,Jornada 27
6,Racing,Temporada 2001-02,32,43,22,11,10,27,4,Jornada 27
4,Oviedo,Temporada 2001-02,25,41,16,9,14,27,5,Jornada 27
9,Albacete,Temporada 2001-02,31,40,24,11,7,27,6,Jornada 27
9,Eibar,Temporada 2001-02,30,38,19,10,8,27,7,Jornada 27
9,Sporting,Temporada 2001-02,36,38,32,10,8,27,8,Jornada 27
9,Burgos,Temporada 2001-02,24,38,24,10,8,27,9,Jornada 27
11,Badajoz,Temporada 2001-02,28,38,30,11,5,27,10,Jornada 27
7,Salamanca,Temporada 2001-02,35,36,35,8,12,27,11,Jornada 27
9,Elche,Temporada 2001-02,24,36,28,9,9,27,12,Jornada 27
9,Leganés,Temporada 2001-02,19,34,22,8,10,27,13,Jornada 27
13,Racing Ferrol,Temporada 2001-02,34,34,38,10,4,27,14,Jornada 27
5,Atlético,Temporada 2001-02,47,59,22,18,5,28,1,Jornada 28
9,Xerez,Temporada 2001-02,31,49,25,15,4,28,2,Jornada 28
4,Oviedo,Temporada 2001-02,28,44,17,10,14,28,3,Jornada 28
6,Racing,Temporada 2001-02,34,44,24,11,11,28,4,Jornada 28
6,Recreativo,Temporada 2001-02,27,44,22,11,11,28,5,Jornada 28
9,Albacete,Temporada 2001-02,34,43,24,12,7,28,6,Jornada 28
9,Eibar,Temporada 2001-02,32,39,21,10,9,28,7,Jornada 28
9,Burgos,Temporada 2001-02,24,39,24,10,9,28,8,Jornada 28
9,Elche,Temporada 2001-02,27,39,29,10,9,28,9,Jornada 28
10,Sporting,Temporada 2001-02,36,38,33,10,8,28,10,Jornada 28
12,Badajoz,Temporada 2001-02,29,38,33,11,5,28,11,Jornada 28
13,Racing Ferrol,Temporada 2001-02,36,37,38,11,4,28,12,Jornada 28
8,Salamanca,Temporada 2001-02,35,36,37,8,12,28,13,Jornada 28
11,Córdoba,Temporada 2001-02,31,35,33,9,8,28,14,Jornada 28
5,Atlético,Temporada 2001-02,42,53,20,16,5,26,1,Jornada 26
8,Xerez,Temporada 2001-02,30,46,22,14,4,26,2,Jornada 26
4,Recreativo,Temporada 2001-02,26,44,17,11,11,26,3,Jornada 26
6,Racing,Temporada 2001-02,30,40,22,10,10,26,4,Jornada 26
4,Oviedo,Temporada 2001-02,23,38,15,8,14,26,5,Jornada 26
8,Sporting,Temporada 2001-02,36,38,31,10,8,26,6,Jornada 26
8,Burgos,Temporada 2001-02,24,38,23,10,8,26,7,Jornada 26
9,Albacete,Temporada 2001-02,28,37,23,10,7,26,8,Jornada 26
6,Salamanca,Temporada 2001-02,34,36,33,8,12,26,9,Jornada 26
9,Eibar,Temporada 2001-02,29,35,19,9,8,26,10,Jornada 26
11,Badajoz,Temporada 2001-02,26,35,29,10,5,26,11,Jornada 26
12,Racing Ferrol,Temporada 2001-02,33,34,36,10,4,26,12,Jornada 26
9,Extremadura,Temporada 2001-02,22,33,23,8,9,26,13,Jornada 26
9,Elche,Temporada 2001-02,23,33,28,8,9,26,14,Jornada 26
10,Extremadura,Temporada 2001-02,22,33,24,8,9,27,15,Jornada 27
12,Jaén,Temporada 2001-02,22,33,31,9,6,27,16,Jornada 27
11,Córdoba,Temporada 2001-02,29,32,33,8,8,27,17,Jornada 27
10,Murcia,Temporada 2001-02,22,31,26,7,10,27,18,Jornada 27
11,Numancia,Temporada 2001-02,26,30,37,7,9,27,19,Jornada 27
13,Gimnástic,Temporada 2001-02,22,28,30,7,7,27,20,Jornada 27
12,Levante,Temporada 2001-02,26,25,41,5,10,27,21,Jornada 27
14,Poli Ejido,Temporada 2001-02,24,23,38,5,8,27,22,Jornada 27
10,Murcia,Temporada 2001-02,23,34,26,8,10,28,15,Jornada 28
10,Leganés,Temporada 2001-02,20,34,25,8,10,28,16,Jornada 28
12,Jaén,Temporada 2001-02,22,34,31,9,7,28,17,Jornada 28
11,Extremadura,Temporada 2001-02,22,33,26,8,9,28,18,Jornada 28
12,Numancia,Temporada 2001-02,26,30,39,7,9,28,19,Jornada 28
13,Gimnástic,Temporada 2001-02,24,29,32,7,8,28,20,Jornada 28
14,Poli Ejido,Temporada 2001-02,26,26,38,6,8,28,21,Jornada 28
12,Levante,Temporada 2001-02,28,26,43,5,11,28,22,Jornada 28
11,Jaén,Temporada 2001-02,22,33,29,9,6,26,15,Jornada 26
10,Córdoba,Temporada 2001-02,28,32,31,8,8,26,16,Jornada 26
9,Leganés,Temporada 2001-02,18,31,22,7,10,26,17,Jornada 26
10,Numancia,Temporada 2001-02,25,30,34,7,9,26,18,Jornada 26
10,Murcia,Temporada 2001-02,20,28,26,6,10,26,19,Jornada 26
12,Gimnástic,Temporada 2001-02,22,28,29,7,7,26,20,Jornada 26
11,Levante,Temporada 2001-02,26,25,40,5,10,26,21,Jornada 26
14,Poli Ejido,Temporada 2001-02,23,20,38,4,8,26,22,Jornada 26
6,Atlético,Temporada 2001-02,48,62,23,19,5,30,1,Jornada 30
9,Xerez,Temporada 2001-02,32,53,25,16,5,30,2,Jornada 30
6,Recreativo,Temporada 2001-02,28,48,22,12,12,30,3,Jornada 30
7,Racing,Temporada 2001-02,38,47,26,12,11,30,4,Jornada 30
5,Oviedo,Temporada 2001-02,29,45,21,10,15,30,5,Jornada 30
11,Albacete,Temporada 2001-02,35,43,29,12,7,30,6,Jornada 30
13,Racing Ferrol,Temporada 2001-02,40,43,38,13,4,30,7,Jornada 30
9,Elche,Temporada 2001-02,30,43,30,11,10,30,8,Jornada 30
10,Sporting,Temporada 2001-02,38,42,34,11,9,30,9,Jornada 30
9,Eibar,Temporada 2001-02,33,41,22,10,11,30,10,Jornada 30
8,Salamanca,Temporada 2001-02,40,40,39,9,13,30,11,Jornada 30
10,Burgos,Temporada 2001-02,24,40,27,10,10,30,12,Jornada 30
11,Córdoba,Temporada 2001-02,34,39,34,10,9,30,13,Jornada 30
13,Badajoz,Temporada 2001-02,30,39,35,11,6,30,14,Jornada 30
12,Extremadura,Temporada 2001-02,24,36,28,9,9,30,15,Jornada 30
11,Murcia,Temporada 2001-02,24,35,28,8,11,30,16,Jornada 30
13,Jaén,Temporada 2001-02,23,35,33,9,8,30,17,Jornada 30
12,Leganés,Temporada 2001-02,22,34,31,8,10,30,18,Jornada 30
12,Numancia,Temporada 2001-02,28,34,40,8,10,30,19,Jornada 30
14,Gimnástic,Temporada 2001-02,26,30,35,7,9,30,20,Jornada 30
12,Levante,Temporada 2001-02,30,30,44,6,12,30,21,Jornada 30
14,Poli Ejido,Temporada 2001-02,27,28,39,6,10,30,22,Jornada 30
8,Atlético,Temporada 2001-02,56,68,34,20,8,36,1,Jornada 36
10,Xerez,Temporada 2001-02,38,62,33,18,8,36,2,Jornada 36
8,Racing,Temporada 2001-02,50,60,35,16,12,36,3,Jornada 36
7,Recreativo,Temporada 2001-02,39,59,28,15,14,36,4,Jornada 36
5,Oviedo,Temporada 2001-02,34,57,23,13,18,36,5,Jornada 36
11,Elche,Temporada 2001-02,43,53,36,14,11,36,6,Jornada 36
10,Sporting,Temporada 2001-02,45,52,39,13,13,36,7,Jornada 36
12,Albacete,Temporada 2001-02,39,52,33,14,10,36,8,Jornada 36
10,Burgos,Temporada 2001-02,28,50,29,12,14,36,9,Jornada 36
10,Salamanca,Temporada 2001-02,46,50,43,12,14,36,10,Jornada 36
16,Racing Ferrol,Temporada 2001-02,50,48,49,14,6,36,11,Jornada 36
14,Córdoba,Temporada 2001-02,39,46,40,12,10,36,12,Jornada 36
12,Leganés,Temporada 2001-02,31,44,37,10,14,36,13,Jornada 36
12,Eibar,Temporada 2001-02,34,44,26,10,14,36,14,Jornada 36
17,Badajoz,Temporada 2001-02,36,43,46,12,7,36,15,Jornada 36
15,Numancia,Temporada 2001-02,37,41,48,10,11,36,16,Jornada 36
15,Poli Ejido,Temporada 2001-02,32,41,42,10,11,36,17,Jornada 36
14,Murcia,Temporada 2001-02,29,40,36,9,13,36,18,Jornada 36
17,Jaén,Temporada 2001-02,28,39,44,10,9,36,19,Jornada 36
16,Extremadura,Temporada 2001-02,30,38,39,9,11,36,20,Jornada 36
14,Levante,Temporada 2001-02,36,38,51,8,14,36,21,Jornada 36
17,Gimnástic,Temporada 2001-02,32,37,41,9,10,36,22,Jornada 36
7,Atlético,Temporada 2001-02,51,64,27,19,7,33,1,Jornada 33
10,Xerez,Temporada 2001-02,35,59,30,18,5,33,2,Jornada 33
6,Recreativo,Temporada 2001-02,37,55,26,14,13,33,3,Jornada 33
8,Racing,Temporada 2001-02,45,53,34,14,11,33,4,Jornada 33
5,Oviedo,Temporada 2001-02,31,50,22,11,17,33,5,Jornada 33
10,Sporting,Temporada 2001-02,41,47,36,12,11,33,6,Jornada 33
12,Albacete,Temporada 2001-02,37,47,32,13,8,33,7,Jornada 33
14,Racing Ferrol,Temporada 2001-02,46,47,42,14,5,33,8,Jornada 33
11,Córdoba,Temporada 2001-02,39,46,37,12,10,33,9,Jornada 33
11,Elche,Temporada 2001-02,37,46,35,12,10,33,10,Jornada 33
9,Salamanca,Temporada 2001-02,42,44,41,10,14,33,11,Jornada 33
10,Eibar,Temporada 2001-02,34,43,24,10,13,33,12,Jornada 33
10,Burgos,Temporada 2001-02,24,43,27,10,13,33,13,Jornada 33
15,Badajoz,Temporada 2001-02,32,42,38,12,6,33,14,Jornada 33
7,Atlético,Temporada 2001-02,51,63,27,19,6,32,1,Jornada 32
10,Xerez,Temporada 2001-02,33,56,29,17,5,32,2,Jornada 32
7,Racing,Temporada 2001-02,44,53,29,14,11,32,3,Jornada 32
6,Recreativo,Temporada 2001-02,32,52,25,13,13,32,4,Jornada 32
5,Oviedo,Temporada 2001-02,30,47,22,10,17,32,5,Jornada 32
11,Albacete,Temporada 2001-02,37,47,30,13,8,32,6,Jornada 32
13,Racing Ferrol,Temporada 2001-02,45,47,40,14,5,32,7,Jornada 32
10,Elche,Temporada 2001-02,36,46,33,12,10,32,8,Jornada 32
11,Córdoba,Temporada 2001-02,39,45,37,12,9,32,9,Jornada 32
10,Sporting,Temporada 2001-02,39,44,35,11,11,32,10,Jornada 32
9,Salamanca,Temporada 2001-02,42,43,41,10,13,32,11,Jornada 32
10,Eibar,Temporada 2001-02,34,42,24,10,12,32,12,Jornada 32
10,Burgos,Temporada 2001-02,24,42,27,10,12,32,13,Jornada 32
14,Badajoz,Temporada 2001-02,32,42,37,12,6,32,14,Jornada 32
6,Atlético,Temporada 2001-02,50,63,25,19,6,31,1,Jornada 31
9,Xerez,Temporada 2001-02,33,56,25,17,5,31,2,Jornada 31
7,Racing,Temporada 2001-02,42,50,28,13,11,31,3,Jornada 31
6,Recreativo,Temporada 2001-02,29,49,23,12,13,31,4,Jornada 31
5,Oviedo,Temporada 2001-02,30,46,22,10,16,31,5,Jornada 31
13,Racing Ferrol,Temporada 2001-02,44,46,39,14,4,31,6,Jornada 31
11,Albacete,Temporada 2001-02,35,44,29,12,8,31,7,Jornada 31
10,Sporting,Temporada 2001-02,39,43,35,11,10,31,8,Jornada 31
8,Salamanca,Temporada 2001-02,41,43,39,10,13,31,9,Jornada 31
10,Elche,Temporada 2001-02,32,43,33,11,10,31,10,Jornada 31
11,Córdoba,Temporada 2001-02,37,42,36,11,9,31,11,Jornada 31
10,Eibar,Temporada 2001-02,33,41,23,10,11,31,12,Jornada 31
10,Burgos,Temporada 2001-02,24,41,27,10,11,31,13,Jornada 31
14,Badajoz,Temporada 2001-02,30,39,36,11,6,31,14,Jornada 31
12,Murcia,Temporada 2001-02,27,39,31,9,12,33,15,Jornada 33
12,Leganés,Temporada 2001-02,24,39,31,9,12,33,16,Jornada 33
13,Numancia,Temporada 2001-02,34,38,45,9,11,33,17,Jornada 33
15,Extremadura,Temporada 2001-02,27,36,34,9,9,33,18,Jornada 33
16,Jaén,Temporada 2001-02,24,35,40,9,8,33,19,Jornada 33
15,Gimnástic,Temporada 2001-02,31,34,39,8,10,33,20,Jornada 33
15,Poli Ejido,Temporada 2001-02,30,34,42,8,10,33,21,Jornada 33
13,Levante,Temporada 2001-02,33,34,48,7,13,33,22,Jornada 33
12,Leganés,Temporada 2001-02,24,38,31,9,11,32,15,Jornada 32
12,Numancia,Temporada 2001-02,33,38,42,9,11,32,16,Jornada 32
12,Murcia,Temporada 2001-02,25,36,30,8,12,32,17,Jornada 32
14,Extremadura,Temporada 2001-02,26,36,32,9,9,32,18,Jornada 32
15,Jaén,Temporada 2001-02,24,35,39,9,8,32,19,Jornada 32
15,Gimnástic,Temporada 2001-02,28,31,38,7,10,32,20,Jornada 32
15,Poli Ejido,Temporada 2001-02,28,31,42,7,10,32,21,Jornada 32
13,Levante,Temporada 2001-02,32,31,48,6,13,32,22,Jornada 32
11,Murcia,Temporada 2001-02,24,36,28,8,12,31,15,Jornada 31
13,Extremadura,Temporada 2001-02,24,36,29,9,9,31,16,Jornada 31
12,Leganés,Temporada 2001-02,22,35,31,8,11,31,17,Jornada 31
12,Numancia,Temporada 2001-02,30,35,42,8,11,31,18,Jornada 31
14,Jaén,Temporada 2001-02,24,35,37,9,8,31,19,Jornada 31
14,Gimnástic,Temporada 2001-02,27,31,36,7,10,31,20,Jornada 31
14,Poli Ejido,Temporada 2001-02,28,31,39,7,10,31,21,Jornada 31
13,Levante,Temporada 2001-02,32,30,48,6,12,31,22,Jornada 31
8,Atlético,Temporada 2001-02,52,64,32,19,7,34,1,Jornada 34
10,Xerez,Temporada 2001-02,35,60,30,18,6,34,2,Jornada 34
7,Recreativo,Temporada 2001-02,37,55,27,14,13,34,3,Jornada 34
8,Racing,Temporada 2001-02,46,54,35,14,12,34,4,Jornada 34
5,Oviedo,Temporada 2001-02,33,53,23,12,17,34,5,Jornada 34
12,Albacete,Temporada 2001-02,38,50,32,14,8,34,6,Jornada 34
11,Elche,Temporada 2001-02,42,49,36,13,10,34,7,Jornada 34
10,Sporting,Temporada 2001-02,42,48,37,12,12,34,8,Jornada 34
14,Racing Ferrol,Temporada 2001-02,48,48,44,14,6,34,9,Jornada 34
12,Córdoba,Temporada 2001-02,39,46,38,12,10,34,10,Jornada 34
10,Burgos,Temporada 2001-02,25,46,27,11,13,34,11,Jornada 34
10,Eibar,Temporada 2001-02,34,44,24,10,14,34,12,Jornada 34
10,Salamanca,Temporada 2001-02,42,44,42,10,14,34,13,Jornada 34
15,Badajoz,Temporada 2001-02,34,43,40,12,7,34,14,Jornada 34
8,Atlético,Temporada 2001-02,56,67,34,20,7,35,1,Jornada 35
10,Xerez,Temporada 2001-02,38,61,33,18,7,35,2,Jornada 35
8,Racing,Temporada 2001-02,49,57,35,15,12,35,3,Jornada 35
7,Recreativo,Temporada 2001-02,38,56,28,14,14,35,4,Jornada 35
5,Oviedo,Temporada 2001-02,33,54,23,12,18,35,5,Jornada 35
12,Albacete,Temporada 2001-02,38,51,32,14,9,35,6,Jornada 35
11,Elche,Temporada 2001-02,42,50,36,13,11,35,7,Jornada 35
10,Sporting,Temporada 2001-02,42,49,37,12,13,35,8,Jornada 35
15,Racing Ferrol,Temporada 2001-02,49,48,46,14,6,35,9,Jornada 35
10,Burgos,Temporada 2001-02,25,47,27,11,14,35,10,Jornada 35
10,Salamanca,Temporada 2001-02,43,47,42,11,14,35,11,Jornada 35
13,Córdoba,Temporada 2001-02,39,46,39,12,10,35,12,Jornada 35
11,Eibar,Temporada 2001-02,34,44,25,10,14,35,13,Jornada 35
16,Badajoz,Temporada 2001-02,34,43,43,12,7,35,14,Jornada 35
8,Atlético,Temporada 2001-02,58,71,35,21,8,37,1,Jornada 37
8,Racing,Temporada 2001-02,53,63,36,17,12,37,2,Jornada 37
11,Xerez,Temporada 2001-02,38,62,34,18,8,37,3,Jornada 37
7,Recreativo,Temporada 2001-02,40,60,29,15,15,37,4,Jornada 37
6,Oviedo,Temporada 2001-02,37,57,29,13,18,37,5,Jornada 37
11,Elche,Temporada 2001-02,49,56,39,15,11,37,6,Jornada 37
11,Sporting,Temporada 2001-02,45,52,41,13,13,37,7,Jornada 37
13,Albacete,Temporada 2001-02,40,52,36,14,10,37,8,Jornada 37
10,Burgos,Temporada 2001-02,29,51,30,12,15,37,9,Jornada 37
11,Salamanca,Temporada 2001-02,47,50,46,12,14,37,10,Jornada 37
16,Racing Ferrol,Temporada 2001-02,51,49,50,14,7,37,11,Jornada 37
12,Leganés,Temporada 2001-02,34,47,38,11,14,37,12,Jornada 37
12,Eibar,Temporada 2001-02,36,47,26,11,14,37,13,Jornada 37
15,Córdoba,Temporada 2001-02,41,46,43,12,10,37,14,Jornada 37
12,Murcia,Temporada 2001-02,27,40,31,9,13,34,15,Jornada 34
12,Leganés,Temporada 2001-02,26,40,33,9,13,34,16,Jornada 34
14,Numancia,Temporada 2001-02,35,38,47,9,11,34,17,Jornada 34
16,Jaén,Temporada 2001-02,25,38,40,10,8,34,18,Jornada 34
15,Extremadura,Temporada 2001-02,29,37,36,9,10,34,19,Jornada 34
15,Poli Ejido,Temporada 2001-02,31,37,42,9,10,34,20,Jornada 34
13,Levante,Temporada 2001-02,33,35,48,7,14,34,21,Jornada 34
16,Gimnástic,Temporada 2001-02,31,34,40,8,10,34,22,Jornada 34
12,Leganés,Temporada 2001-02,29,41,36,9,14,35,15,Jornada 35
14,Numancia,Temporada 2001-02,37,41,47,10,11,35,16,Jornada 35
13,Murcia,Temporada 2001-02,29,40,35,9,13,35,17,Jornada 35
16,Jaén,Temporada 2001-02,26,39,41,10,9,35,18,Jornada 35
15,Poli Ejido,Temporada 2001-02,31,38,42,9,11,35,19,Jornada 35
13,Levante,Temporada 2001-02,35,38,49,8,14,35,20,Jornada 35
16,Gimnástic,Temporada 2001-02,32,37,40,9,10,35,21,Jornada 35
16,Extremadura,Temporada 2001-02,29,37,38,9,10,35,22,Jornada 35
17,Badajoz,Temporada 2001-02,37,46,46,13,7,37,15,Jornada 37
15,Numancia,Temporada 2001-02,38,42,49,10,12,37,16,Jornada 37
14,Murcia,Temporada 2001-02,30,41,37,9,14,37,17,Jornada 37
16,Extremadura,Temporada 2001-02,33,41,41,10,11,37,18,Jornada 37
16,Poli Ejido,Temporada 2001-02,33,41,44,10,11,37,19,Jornada 37
14,Levante,Temporada 2001-02,37,41,51,9,14,37,20,Jornada 37
18,Jaén,Temporada 2001-02,28,39,45,10,9,37,21,Jornada 37
17,Gimnástic,Temporada 2001-02,33,38,42,9,11,37,22,Jornada 37
8,Atlético,Temporada 2001-02,61,72,38,21,9,38,1,Jornada 38
8,Racing,Temporada 2001-02,57,66,36,18,12,38,2,Jornada 38
11,Xerez,Temporada 2001-02,39,63,35,18,9,38,3,Jornada 38
8,Recreativo,Temporada 2001-02,41,60,31,15,15,38,4,Jornada 38
6,Oviedo,Temporada 2001-02,38,58,30,13,19,38,5,Jornada 38
11,Elche,Temporada 2001-02,49,57,39,15,12,38,6,Jornada 38
11,Sporting,Temporada 2001-02,50,55,44,14,13,38,7,Jornada 38
13,Albacete,Temporada 2001-02,42,55,37,15,10,38,8,Jornada 38
11,Burgos,Temporada 2001-02,30,51,32,12,15,38,9,Jornada 38
12,Salamanca,Temporada 2001-02,47,50,47,12,14,38,10,Jornada 38
12,Leganés,Temporada 2001-02,36,50,39,12,14,38,11,Jornada 38
12,Eibar,Temporada 2001-02,37,50,26,12,14,38,12,Jornada 38
17,Racing Ferrol,Temporada 2001-02,54,49,55,14,7,38,13,Jornada 38
16,Córdoba,Temporada 2001-02,41,46,47,12,10,38,14,Jornada 38
18,Badajoz,Temporada 2001-02,37,46,47,13,7,38,15,Jornada 38
15,Numancia,Temporada 2001-02,39,45,49,11,12,38,16,Jornada 38
14,Levante,Temporada 2001-02,38,44,51,10,14,38,17,Jornada 38
14,Murcia,Temporada 2001-02,31,42,38,9,15,38,18,Jornada 38
16,Extremadura,Temporada 2001-02,33,42,41,10,12,38,19,Jornada 38
16,Poli Ejido,Temporada 2001-02,34,42,45,10,12,38,20,Jornada 38
19,Jaén,Temporada 2001-02,28,39,46,10,9,38,21,Jornada 38
17,Gimnástic,Temporada 2001-02,36,39,45,9,12,38,22,Jornada 38
0,Levante,Temporada 2000-01,4,3,1,1,0,1,1,Jornada 1
0,Elche,Temporada 2000-01,2,3,0,1,0,1,2,Jornada 1
0,Sevilla,Temporada 2000-01,2,3,1,1,0,1,3,Jornada 1
0,Albacete,Temporada 2000-01,1,3,0,1,0,1,4,Jornada 1
0,Real Jaén,Temporada 2000-01,1,3,0,1,0,1,5,Jornada 1
0,Extremadura,Temporada 2000-01,1,1,1,0,1,1,6,Jornada 1
0,Leganés,Temporada 2000-01,1,1,1,0,1,1,7,Jornada 1
0,Badajoz,Temporada 2000-01,0,1,0,0,1,1,8,Jornada 1
0,Betis,Temporada 2000-01,0,1,0,0,1,1,9,Jornada 1
0,Compostela,Temporada 2000-01,0,1,0,0,1,1,10,Jornada 1
0,Córdoba,Temporada 2000-01,0,1,0,0,1,1,11,Jornada 1
0,Eibar,Temporada 2000-01,0,1,0,0,1,1,12,Jornada 1
0,Getafe,Temporada 2000-01,0,1,0,0,1,1,13,Jornada 1
0,Lleida,Temporada 2000-01,0,1,0,0,1,1,14,Jornada 1
0,Recreativo,Temporada 2000-01,0,1,0,0,1,1,15,Jornada 1
0,Sporting,Temporada 2000-01,0,1,0,0,1,1,16,Jornada 1
0,Univer. L.P.,Temporada 2000-01,0,1,0,0,1,1,17,Jornada 1
1,Murcia,Temporada 2000-01,1,0,2,0,0,1,18,Jornada 1
1,R. Ferrol,Temporada 2000-01,0,0,1,0,0,1,19,Jornada 1
1,Tenerife,Temporada 2000-01,0,0,1,0,0,1,20,Jornada 1
1,Salamanca,Temporada 2000-01,0,0,2,0,0,1,21,Jornada 1
1,Atlético,Temporada 2000-01,1,0,4,0,0,1,22,Jornada 1
4,Sevilla,Temporada 2000-01,32,40,18,12,4,20,1,Jornada 20
4,Betis,Temporada 2000-01,19,36,12,10,6,20,2,Jornada 20
5,Tenerife,Temporada 2000-01,30,35,17,10,5,20,3,Jornada 20
2,Recreativo,Temporada 2000-01,15,32,9,7,11,20,4,Jornada 20
6,Salamanca,Temporada 2000-01,22,32,19,9,5,20,5,Jornada 20
4,Albacete,Temporada 2000-01,17,29,14,7,8,19,6,Jornada 20
6,Sporting,Temporada 2000-01,27,28,21,7,7,20,7,Jornada 20
6,Murcia,Temporada 2000-01,28,28,24,7,7,20,8,Jornada 20
4,Levante,Temporada 2000-01,24,28,20,6,10,20,9,Jornada 20
4,Badajoz,Temporada 2000-01,19,28,17,6,10,20,10,Jornada 20
7,Córdoba,Temporada 2000-01,16,27,19,7,6,20,11,Jornada 20
6,Eibar,Temporada 2000-01,16,26,15,6,8,20,12,Jornada 20
8,Extremadura,Temporada 2000-01,19,26,21,7,5,20,13,Jornada 20
8,Real Jaén,Temporada 2000-01,14,26,19,7,5,20,14,Jornada 20
7,Atlético,Temporada 2000-01,22,25,22,6,7,20,15,Jornada 20
5,Leganés,Temporada 2000-01,23,23,21,4,11,20,16,Jornada 20
8,Elche,Temporada 2000-01,22,22,28,5,7,20,17,Jornada 20
10,Compostela,Temporada 2000-01,20,22,32,6,4,20,18,Jornada 20
9,Getafe,Temporada 2000-01,20,21,28,5,6,20,19,Jornada 20
9,R. Ferrol,Temporada 2000-01,19,18,26,4,6,19,20,Jornada 20
10,Lleida,Temporada 2000-01,21,16,29,3,7,20,21,Jornada 20
10,Univer. L.P.,Temporada 2000-01,14,12,28,1,9,20,22,Jornada 20
4,Betis,Temporada 2000-01,24,46,13,13,7,24,1,Jornada 24
5,Tenerife,Temporada 2000-01,37,45,19,13,6,24,2,Jornada 24
5,Sevilla,Temporada 2000-01,36,45,21,13,6,24,3,Jornada 24
7,Salamanca,Temporada 2000-01,28,41,22,12,5,24,4,Jornada 24
3,Recreativo,Temporada 2000-01,20,37,13,8,13,24,5,Jornada 24
7,Sporting,Temporada 2000-01,31,35,24,9,8,24,6,Jornada 24
4,Levante,Temporada 2000-01,30,34,25,7,13,24,7,Jornada 24
6,Eibar,Temporada 2000-01,20,34,16,8,10,24,8,Jornada 24
4,Badajoz,Temporada 2000-01,23,34,20,7,13,24,9,Jornada 24
7,Atlético,Temporada 2000-01,31,33,25,8,9,24,10,Jornada 24
7,Murcia,Temporada 2000-01,33,33,29,8,9,24,11,Jornada 24
6,Albacete,Temporada 2000-01,19,33,17,8,9,23,12,Jornada 24
9,Córdoba,Temporada 2000-01,24,33,25,9,6,24,13,Jornada 24
6,Leganés,Temporada 2000-01,31,28,27,5,13,24,14,Jornada 24
10,Real Jaén,Temporada 2000-01,15,28,26,7,7,24,15,Jornada 24
11,Extremadura,Temporada 2000-01,21,27,28,7,6,24,16,Jornada 24
10,R. Ferrol,Temporada 2000-01,26,25,28,6,7,23,17,Jornada 24
9,Elche,Temporada 2000-01,25,25,33,5,10,24,18,Jornada 24
13,Compostela,Temporada 2000-01,22,23,42,6,5,24,19,Jornada 24
12,Getafe,Temporada 2000-01,22,22,37,5,7,24,20,Jornada 24
13,Lleida,Temporada 2000-01,21,17,34,3,8,24,21,Jornada 24
